user_id;sex;age;university;graduation_year
13332;Муж;31;ЮУрГУ;2012
13333;Муж;28;ЧелГУ;N/A
13334;Муж;36;УГТУ-УПИ;2003
13336;Жен;58;ЧелГУ;2000
13337;Муж;45;МаГУ;1993
13341;Муж;35;ТюмГНГУ;2008
13342;Муж;29;УГНТУ;N/A
13343;Муж;27;ТюмГУ;2011
13344;Муж;31;МПСИ;2007
13345;Муж;32;СПбГУ;N/A
13346;Муж;33;МГОУ;2009
13347;Муж;23;СурГУ;1994
13348;Муж;32;ТУСУР;N/A
13349;Муж;25;ОмГТУ;2015
13351;Муж;26;ОГУ;2014
13352;Жен;27;ОГУ;2011
13354;Муж;33;МФЮА;2003
13355;Муж;33;ПГУТИ;2015
13356;Жен;27;РГТЭУ;2011
13359;Муж;27;СГСХА;2013
13360;Жен;31;СамГУ;2013
13362;Муж;26;ОГАУ;2012
13363;Жен;25;ОГУ;2013
13364;Жен;23;ОГУ;2015
13366;Муж;35;ОГАУ;2005
13370;Муж;29;МИСиС;2010
13371;Муж;23;ОГУ;2015
13372;Муж;30;ОГУ;2008
13374;Муж;31;МЭСИ;N/A
13376;Муж;24;ОГУ;2015
13377;Муж;26;МГУ;2010
13379;Муж;21;МГУ;2015
13381;Муж;35;МГЭИ;N/A
13382;Муж;30;ВятГСХА;2010
13383;Муж;35;ВятГГУ;2003
13384;Муж;18;ВятГГУ;1999
13385;Муж;35;ВятГГУ;2015
13386;Муж;26;ВятГГУ;N/A
13387;Жен;37;ВятГГУ;2006
13390;Жен;27;СГГА;2011
13391;Муж;22;НГУ;2013
13393;Жен;35;НГПУ;N/A
13394;Муж;30;СибГАУ им. Решетнева;2010
13396;Муж;32;НГТУ;2007
13398;Муж;17;НГАВТ;2005
13399;Муж;24;НГТУ;2014
13400;Жен;36;НГПУ;N/A
13402;Муж;21;МГУ;N/A
13403;Муж;25;НГУЭУ;2014
13407;Муж;34;СГА;N/A
13408;Муж;29;ХГУ;2010
13409;Муж;16;ХГУ;2013
13411;Жен;56;ХГУ;1985
13414;Муж;35;ТУСУР;2004
13418;Муж;28;НГАВТ;2010
13420;Муж;27;СибГУТИ;N/A
13421;Муж;28;СГУПС;2010
13422;Муж;30;ОмГУПС;N/A
13424;Муж;31;НГУЭУ;2011
13425;Жен;46;НГПУ;N/A
13426;Жен;37;НГТУ;2006
13427;Жен;29;НГТУ;2010
13428;Муж;46;СибГУТИ;1994
13432;Муж;32;НГПУ;2010
13436;Муж;31;КрасГАУ;2007
13438;Муж;36;ПИ СФУ;2003
13439;Муж;32;СибГАУ им. Решетнева;2007
13440;Муж;24;ПИ СФУ;2014
13441;Муж;17;МГУ;1941
13442;Муж;24;СибГТУ;2014
13443;Муж;24;СибГТУ;2015
13444;Муж;30;КрасГАУ;N/A
13445;Муж;29;КГПУ им. В.П. Астафьева;2010
13447;Жен;27;СибГАУ им. Решетнева;N/A
13449;Муж;25;КрасГАУ;N/A
13451;Жен;31;КрасГАУ;2008
13453;Жен;39;СибГТУ;1999
13454;Жен;35;ИрГУПС;2010
13456;Муж;48;ПИ СФУ;1993
13457;Муж;25;ПИ СФУ;2015
13458;Муж;33;СибГАУ им. Решетнева;2006
13459;Муж;26;КрасГМУ;N/A
13460;Муж;27;ПИ СФУ;N/A
13462;Муж;29;КГПУ им. В.П. Астафьева;2011
13463;Жен;29;КрасГАУ;N/A
13464;Муж;31;ПИ СФУ;N/A
13465;Муж;25;КГТЭИ;N/A
13466;Муж;25;ПИ СФУ;2013
13467;Муж;42;КрасГАУ;2008
13470;Муж;27;ИрГУПС;N/A
13471;Муж;27;ИЕиГН СФУ - бывш. КрасГУ;2011
13472;Муж;38;МЭСИ;N/A
13473;Муж;29;КрасГАУ;N/A
13474;Жен;55;СибУПК;1990
13475;Муж;25;СибГТУ;2011
13478;Муж;25;СГА;2014
13480;Муж;32;ХГУ;2011
13482;Муж;20;МГУ;2012
13483;Муж;23;ТГАСУ;2015
13484;Муж;26;ТПУ;2013
13485;Муж;54;ТГУ;1985
13488;Муж;33;ТГУ;1999
13489;Муж;32;ТГАСУ;2006
13490;Муж;29;ТПУ;N/A
13491;Муж;21;МГУ;2007
13492;Муж;53;ТПУ;1985
13493;Муж;24;ТПУ;2014
13495;Муж;31;ТГУ;N/A
13496;Муж;35;ТПУ;2004
13497;Муж;25;ТГАСУ;2011
13498;Муж;35;КрасГАУ;2006
13499;Муж;30;КузГПА;2008
13500;Муж;34;ТГУ;2010
13501;Муж;28;СГУПС;2011
13502;Муж;37;СГУПС;2014
13503;Муж;19;КемТИПП;N/A
13505;Муж;28;СГГА;2010
13506;Муж;37;ТУСУР;2004
13507;Муж;28;ТПУ;2011
13508;Муж;32;ТПУ;2006
13509;Муж;41;КемГУ;N/A
13510;Муж;26;ГУЗ;2014
13512;Муж;38;АлтГТУ им. Ползунова;2012
13514;Муж;26;АлтГТУ им. Ползунова;2013
13515;Муж;26;КГПУ им. В.П. Астафьева;2012
13516;Муж;20;КрасГАУ;1995
13517;Жен;47;КемГУ;1991
13518;Муж;31;МЭСИ;2014
13519;Муж;23;СГА;2014
13520;Муж;26;ХТИ;N/A
13521;Жен;41;СГА;N/A
13523;Муж;31;ХГУ;2007
13525;Муж;28;ХТИ;N/A
13526;Муж;38;АГЗ МЧС России;2006
13527;Муж;37;СГА;2000
13529;Муж;25;ХТИ;N/A
13530;Муж;28;ХТИ;N/A
13533;Жен;31;ТПУ;2012
13535;Муж;25;КузГПА;N/A
13537;Муж;60;ТПУ;1981
13538;Муж;23;ТУСУР;2015
13539;Муж;33;КемГУ;2013
13540;Муж;49;КузГТУ;N/A
13541;Муж;31;КузГПА;2008
13542;Муж;46;КузГТУ;1996
13544;Муж;27;МИЭП;N/A
13545;Муж;24;АлтГТУ им. Ползунова;2015
13546;Муж;28;АлтГУ;2011
13547;Жен;31;АлтГТУ им. Ползунова;N/A
13548;Муж;43;АлтГТУ им. Ползунова;1995
13551;Муж;30;ОмГАУ;2008
13552;Муж;31;ОмГТУ;2007
13553;Муж;30;НГТУ;2010
13554;Муж;32;ОмГУПС;2008
13556;Муж;32;НГАВТ;N/A
13558;Муж;24;ОмГАУ;2015
13559;Муж;33;ТГУ;2006
13561;Жен;53;СибГУТИ;N/A
13562;Муж;31;АлтГУ;2015
13563;Муж;36;ДВГУПС;2002
13565;Жен;29;ТоГУ;2009
13566;Жен;34;ПГСХА;2004
13567;Жен;33;ТоГУ;2008
13569;Жен;41;ТоГУ;N/A
13570;Жен;28;КнАГТУ;2008
13572;Муж;35;ТоГУ;2008
13573;Жен;37;МГОУ;2004
13575;Муж;27;ВУ МО РФ;2011
13576;Муж;29;КнАГТУ;N/A
13577;Муж;39;КнАГТУ;1999
13578;Муж;30;ТоГУ;2008
13579;Муж;32;ДВФУ;N/A
13580;Муж;28;ДВГУ;2011
13582;Муж;33;ДВФУ;2005
13586;Муж;44;ПГСХА;1994
13587;Муж;46;ДВФУ;N/A
13588;Муж;22;МГУ им. адмирала Невельского;2013
13589;Жен;29;ДВГУ;N/A
13591;Муж;45;ДВФУ;2010
13593;Муж;27;ДВГУ;N/A
13596;Муж;34;НИ ИрГТУ;2010
13597;Жен;30;ИрГТУ;2008
13598;Жен;24;СВФУ им. М. К. Аммосова;2013
13599;Жен;30;ВСГУТУ;N/A
13600;Жен;32;СВФУ им. М. К. Аммосова;2006
13603;Жен;39;СВФУ им. М. К. Аммосова;2001
13605;Муж;45;ТГУ;N/A
13607;Жен;26;СахГУ;2013
13609;Муж;39;ВИ;2009
13610;Муж;38;ДВФУ;2008
13611;Муж;34;АМИ;1990
13613;Жен;36;СахГУ;2002
13615;Муж;21;ДВГУПС;N/A
13616;Муж;37;ХГАЭиП;2010
13617;Жен;30;ДВГГУ;2008
13618;Муж;35;ДВГУПС;2003
13619;Муж;34;ДВГГУ;2004
13620;Жен;26;ХГАЭиП;2012
13621;Муж;38;ДВГУПС;2000
13622;Муж;25;ТоГУ;2009
13625;Жен;27;ХГАЭиП;N/A
13627;Муж;30;ДВГГУ;2008
13628;Жен;27;ТоГУ;N/A
13629;Муж;42;НИЯУ МИФИ;2001
13630;Муж;37;ДВГУПС;2003
13631;Муж;31;ХГАЭиП;2007
13633;Муж;28;ТоГУ;2012
13634;Жен;30;ТоГУ;2008
13635;Муж;26;СПбГУТ им. Бонч-Бруевича;2015
13636;Жен;47;ТУСУР;1992
13638;Муж;25;ДВГУПС;2014
13640;Муж;29;СПбГЭУ;N/A
13641;Муж;27;ДВФУ;2011
13642;Муж;31;ВГУЭС;2011
13643;Муж;21;ВГУЭС;2012
13644;Муж;33;МГУ им. адмирала Невельского;2006
13645;Муж;30;ДВФУ;N/A
13646;Муж;26;ДВГТУ;N/A
13647;Жен;24;ДВФУ;2014
13648;Муж;24;ДВФУ;2013
13651;Муж;27;ВГУЭС;2009
13653;Муж;34;ДВГУПС;2005
13654;Муж;37;ДВГТУ;2015
13655;Жен;35;ВГУЭС;2003
13656;Муж;31;ДВГТУ;2007
13657;Муж;26;ДВГУ;2012
13658;Муж;54;МГУ им. адмирала Невельского;1984
13659;Муж;25;ДВФУ;2010
13661;Жен;34;ПГСХА;2004
13663;Муж;26;ПГСХА;2012
13664;Муж;46;ДВГТУ;2007
13666;Муж;21;СахГУ;2010
13667;Муж;35;БГТУ;N/A
13668;Жен;30;СахГУ;2012
13669;Муж;25;СахГУ;2013
13671;Муж;31;ТоГУ;2008
13672;Муж;29;ТоГУ;2008
13673;Муж;32;ХГАЭиП;2005
13674;Муж;29;МГУ;2011
13676;Муж;25;ДВГУПС;2013
13678;Муж;27;КнАГТУ;1999
13680;Муж;30;ВГУЭС;2007
13681;Муж;22;ПГСХА;2015
13682;Муж;16;МГУ;2015
13683;Жен;26;ПГСХА;2012
13684;Муж;27;МГУ;2008
13685;Муж;16;ДВГУ;1975
13686;Муж;29;ПГСХА;N/A
13688;Муж;27;Дальрыбвтуз;2009
13689;Муж;36;Дальрыбвтуз;N/A
13690;Муж;34;ДВФУ;2003
13691;Муж;30;ВГУЭС;2006
13695;Муж;27;НГАВТ;2014
13698;Муж;25;ХГУ;N/A
13699;Муж;28;ХГАЭиП;2012
13700;Муж;23;Финансовый университет;2005
13701;Жен;23;ХГАЭиП;2015
13703;Муж;28;ДВГУ;N/A
13704;Муж;24;АмГУ;2013
13706;Муж;35;ВСГУТУ;2012
13708;Муж;26;БГУЭП;2013
13709;Жен;26;ДВГУПС;N/A
13711;Жен;26;НГАВТ;N/A
13712;Муж;28;БрГУ;2010
13713;Муж;19;АПИ при ИГиП РАН;2009
13714;Жен;26;РГУТиС;N/A
13715;Муж;36;СибГУТИ;2000
13716;Жен;47;ИрГТУ;1992
13717;Муж;27;ИГУ;2011
13719;Муж;33;БрГУ;2005
13720;Муж;34;БрГУ;2005
13723;Муж;21;МГУ;2006
13724;Жен;33;НГАВТ;N/A
13725;Муж;27;ХГАЭиП;2012
13726;Муж;50;ТоГУ;1991
13728;Муж;45;ТПУ;1993
13729;Муж;41;БГУЭП;2010
13731;Муж;36;ВГУ;2002
13732;Жен;25;ДВФУ;N/A
13735;Муж;28;АмГУ;2010
13736;Муж;32;АмГУ;2006
13737;Муж;32;РУК;2006
13739;Муж;45;НИ ИрГТУ;N/A
13740;Жен;39;БрГУ;2000
13741;Муж;34;ИрГТУ;2004
13743;Муж;27;ВГУЭС;2011
13746;Жен;29;НГАВТ;2009
13747;Муж;42;СВФУ им. М. К. Аммосова;N/A
13748;Муж;29;НГТУ;2010
13749;Муж;31;ЯГСХА;2005
13750;Жен;23;КрасГМУ;2014
13752;Муж;24;ДВГТУ;2010
13753;Муж;25;Финансовый университет;2010
13754;Муж;25;АмГУ;2010
13756;Муж;31;ИрГТУ;N/A
13757;Муж;21;ДГУ;2012
13758;Муж;41;ТУСУР;N/A
13761;Муж;29;МГУДТ;2006
13764;Жен;46;РЭУ им. Г. В. Плеханова;N/A
13765;Муж;26;МГУ;2001
13767;Муж;35;МИЭТ;N/A
13768;Муж;30;РМАТ;2009
13769;Жен;30;МГУ;N/A
13770;Муж;35;МГУПС-МИИТ;2002
13772;Муж;36;МАДГТУ;2002
13774;Муж;26;Первый МГМУ им. И.М. Сеченова;N/A
13775;Муж;24;НИУ МЭИ;2015
13778;Муж;52;БашГУ;1989
13779;Муж;26;Финансовый университет;2014
13783;Муж;29;СГА;2012
13784;Муж;35;МЭСИ;2009
13785;Жен;29;МГАКХиС;2010
13786;Жен;33;БГТУ;2006
13789;Жен;23;МГУ;2010
13790;Муж;23;МосГУ;2015
13792;Жен;34;БГСХА;2005
13793;Муж;36;МГУ;N/A
13795;Муж;42;МГУ;N/A
13796;Жен;25;МГОУ;N/A
13797;Муж;24;ГУЗ;2014
13798;Жен;29;МПГУ;N/A
13799;Муж;31;МГАКХиС;2014
13800;Жен;28;РГСУ;2010
13801;Жен;27;МФЮА;2010
13802;Муж;26;ЭПИ;2012
13803;Муж;27;МТУСИ;N/A
13804;Муж;26;МГУ;2009
13805;Жен;30;ПИ;2009
13807;Муж;34;СГУ;2004
13808;Муж;38;МГУПС-МИИТ;2001
13809;Жен;29;МИЭМ НИУ ВШЭ;2012
13810;Муж;34;СГА;2006
13811;Муж;27;РГСУ;2012
13812;Муж;33;МГАФК;N/A
13813;Жен;29;РГАУ-МСХА им. Тимирязева;2010
13814;Муж;35;МИРЭА;2004
13816;Муж;33;МГУ;2012
13817;Муж;22;МГТУ им. Н. Э. Баумана;2015
13818;Муж;24;МГППУ;2014
13819;Жен;33;АТиСО;2005
13821;Муж;37;МГУЛ;2009
13822;Муж;30;МГУС / РГУТиС;2012
13823;Жен;21;ГУУ;N/A
13824;Муж;25;АТиСО;2013
13825;Муж;28;МГОУ;N/A
13827;Муж;26;РГГРУ;2015
13829;Муж;24;МосГУ;2014
13830;Муж;32;МГУ;N/A
13832;Муж;25;РЭА им. Г. В. Плеханова;N/A
13833;Муж;27;МГОУ им. Черномырдина;2014
13834;Жен;44;РГАЗУ;1996
13835;Муж;35;СевКавГТУ;N/A
13836;Жен;28;МГУ;2013
13837;Жен;28;МЭИ;2005
13839;Жен;31;МГЛУ;2008
13840;Муж;44;РГСУ;2003
13841;Муж;28;АГПС МЧС России;N/A
13842;Жен;30;ГУУ;2008
13843;Муж;25;МФПА;2013
13845;Муж;37;МГОУ;N/A
13847;Жен;37;РГАУ-МСХА им. Тимирязева;2002
13848;Муж;31;МГУ;2008
13849;Муж;25;ГУУ;2013
13853;Жен;28;МГГУ;N/A
13855;Муж;33;РГУТиС;2006
13857;Жен;27;НИ МГУ им. Огарева;N/A
13858;Муж;36;РУК;2002
13859;Муж;22;МИКХиС;2015
13860;Муж;29;МГУ;2008
13862;Жен;23;МГУ;2005
13863;Муж;29;МГУ;N/A
13864;Муж;27;МАТИ;2011
13865;Муж;30;РосНОУ;2012
13867;Жен;37;МГОУ им. Черномырдина;N/A
13868;Муж;33;МГУПИ;N/A
13869;Муж;34;ВПИ;2007
13870;Муж;25;МГУПИ;2015
13871;Муж;29;РМАТ;2009
13873;Муж;40;РГСУ;2002
13874;Жен;32;ВолгГТУ;2010
13875;Муж;47;МГУ;2012
13877;Муж;40;МГУ;2008
13878;Муж;29;МАИ;2008
13879;Муж;29;РГГУ;N/A
13880;Муж;28;МГУП;2012
13882;Муж;27;РМАТ;1989
13884;Муж;22;МГУ;2011
13885;Муж;27;РосНОУ;N/A
13886;Жен;27;МФПА;N/A
13888;Муж;27;МГУПС-МИИТ;2012
13889;Муж;26;МИИТ;N/A
13892;Муж;24;МГУ;2009
13894;Муж;25;МГУ;N/A
13896;Муж;23;АПИ при ИГиП РАН;2014
13899;Муж;27;МФПА;N/A
13900;Муж;27;РУК;N/A
13901;Муж;30;МГУ;N/A
13903;Муж;26;МЭСИ;2012
13906;Муж;16;МГУ;1996
13907;Муж;26;МГТУ им. Н. Э. Баумана;2012
13908;Муж;31;МГИМО;2007
13909;Муж;38;НИУ МЭИ;2002
13910;Муж;43;МГТУ МИРЭА;N/A
13911;Муж;42;ДГТУ;1996
13912;Муж;50;МАИ;1990
13914;Муж;51;МИРЭА;1988
13916;Муж;42;МПСИ;2010
13919;Муж;36;МГУП;2002
13920;Муж;24;МГУПИ;2014
13921;Муж;41;МАТИ;N/A
13922;Муж;32;ВУ МО РФ;2006
13925;Муж;47;МГГУ;N/A
13926;Муж;29;МГПУ;2010
13928;Муж;30;МГУ;N/A
13931;Муж;30;НИЯУ МИФИ;2011
13933;Муж;25;ПГУАС;2013
13934;Муж;30;СурГУ;2008
13935;Муж;19;МГУ;2009
13937;Муж;26;МАИ;N/A
13940;Муж;37;РУК;2001
13941;Жен;56;МГЮА;1999
13942;Муж;45;МГУП;1994
13943;Муж;43;МосГУ;N/A
13945;Муж;32;СГА;N/A
13946;Жен;30;МПГУ;2008
13948;Муж;34;ЮЗГУ;2012
13949;Муж;26;РЭА им. Г. В. Плеханова;2013
13950;Муж;25;АГПС МЧС России;2009
13952;Муж;36;МГПУ;N/A
13953;Жен;40;ЮРГУЭС;2000
13954;Муж;27;МЭИ;2013
13955;Жен;35;МАЭП;2002
13956;Муж;28;МГУПИ;2012
13957;Муж;32;МИФИ;2005
13958;Муж;27;ЭПИ;2012
13959;Жен;33;БГУ;N/A
13960;Муж;33;РГГУ;2006
13962;Муж;23;МГУС / РГУТиС;2015
13964;Муж;25;АМИ;N/A
13965;Муж;37;МГУПИ;2002
13967;Жен;26;МФПУ Синергия;2013
13969;Муж;28;МГАУ им. Горячкина;2011
13971;Муж;32;ПИУ;2008
13972;Муж;39;МГУТУ;2007
13973;Муж;39;РУДН;2000
13975;Муж;26;МГТУ им. Баумана;2013
13977;Муж;28;МНЮИ;N/A
13978;Муж;27;МГУ;2011
13979;Муж;27;РЭУ им. Г. В. Плеханова;2011
13980;Муж;30;МГУ;2007
13985;Муж;36;РХТУ им. Менделеева;2004
13986;Муж;34;РГГУ;N/A
13987;Муж;36;АТиСО;2002
13988;Жен;31;МГОУ;2008
13990;Муж;39;ТУСУР;1999
13992;Муж;33;РГТЭУ;2010
13993;Жен;31;МГТУ им. Косыгина;2008
13995;Жен;29;МГУ;2009
13996;Муж;28;НИБ;N/A
13997;Муж;34;МГУП;2004
13998;Муж;25;МГУ;2015
13999;Жен;34;МПСИ;2014
14000;Муж;30;МГУ;N/A
14001;Жен;26;БГУ им. Петровского;N/A
14002;Муж;35;МГУКИ;N/A
14003;Жен;27;МГУ;2015
14006;Муж;32;ДГПУ;2002
14008;Муж;35;МГУПИ;2007
14009;Муж;60;БГУ;1982
14010;Муж;19;МГУ;2013
14012;Муж;32;НГУ;2005
14014;Жен;32;МИИГАиК;2006
14015;Муж;30;МГАФК;2011
14018;Жен;35;МГУТУ им. К.Г. Разумовского;N/A
14020;Муж;30;РГСУ;2007
14021;Муж;31;СГА;2007
14022;Жен;48;МГЮА;N/A
14024;Муж;33;МГУ;2009
14032;Муж;27;МГУПИ;2011
14033;Жен;24;МЭСИ;2013
14034;Муж;46;МГУ;1998
14035;Жен;30;МЭСИ;2009
14036;Жен;43;БГУ;1996
14038;Муж;25;РОАТ МИИТ;2014
14040;Жен;31;ДВГТУ;N/A
14041;Муж;34;МАИ;2007
14042;Муж;53;МАТИ;1990
14043;Муж;17;МГУ;2001
14045;Жен;34;РАНХиГС;2005
14046;Жен;33;СПбГУ;2005
14047;Муж;29;МГУТУ;2010
14049;Муж;26;МГИУ;2012
14051;Муж;33;МГУ;2005
14053;Муж;35;МГЮА;2003
14056;Муж;59;МГУ;2011
14057;Жен;39;МЭСИ;N/A
14060;Жен;41;РУК;1997
14062;Муж;22;МГУ;2013
14063;Муж;28;ГУУ;N/A
14065;Муж;25;НИЯУ МИФИ;2014
14067;Жен;28;МГАВТ;2010
14068;Жен;38;МГУИЭ;N/A
14069;Жен;28;МИЭМП;N/A
14070;Жен;37;МПСИ;2012
14071;Муж;33;МГТУ Станкин;2005
14074;Муж;34;МАБиУ;2007
14075;Муж;30;БГСХА;2013
14076;Жен;47;СахГУ;1992
14077;Муж;27;РГАУ-МСХА им. Тимирязева;2014
14078;Муж;23;МГАУ им. Горячкина;2014
14079;Муж;31;РУДН;2008
14080;Жен;25;АГЗ МЧС России;N/A
14081;Жен;38;МГУС / РГУТиС;2002
14082;Муж;26;Финансовый университет;N/A
14083;Жен;38;МГУПП;2000
14084;Муж;39;РАНХиГС при Президенте РФ;2008
14085;Муж;34;ТГТУ;N/A
14086;Муж;29;РМАТ;2007
14087;Муж;31;МГУЛ;2008
14090;Жен;31;МЭИ;2008
14091;Жен;32;НИТУ МИСиС;N/A
14092;Муж;32;МИИТ;2014
14094;Муж;29;МГУЛ;2010
14095;Муж;40;МГТУ им. Н.Э. Баумана;2000
14096;Жен;31;МГОУ им. Черномырдина;N/A
14098;Муж;34;МФТИ;2006
14099;Муж;20;МГУ;2015
14102;Муж;27;МГАКХиС;N/A
14103;Муж;28;МФЮА;2010
14104;Муж;37;НИУ МЭИ;2014
14107;Муж;30;РГСУ;2010
14108;Муж;36;МИЭТ;2002
14109;Муж;51;СВИ РВ;1987
14111;Муж;28;МНЮИ;N/A
14112;Муж;40;СВИ РВ;2000
14114;Муж;46;МАИ;1996
14115;Муж;34;МГУЛ;2003
14116;Муж;27;"МГТУ ""МАМИ""";2011
14117;Жен;29;МГУС / РГУТиС;2010
14118;Муж;31;МГАУ им. Горячкина;2009
14119;Муж;58;НИЯУ МИФИ;1981
14120;Муж;32;МГТУ Станкин;N/A
14121;Жен;36;МГСУ НИУ;2003
14122;Муж;28;МАТИ;2010
14124;Муж;41;МГУ;N/A
14125;Муж;34;МГАКХиС;N/A
14126;Жен;35;МАО;2009
14128;Муж;47;МИЭМП;N/A
14131;Жен;33;СГА;2004
14132;Жен;42;Финансовый университет;1997
14133;Муж;30;Университет машиностроения;2008
14134;Муж;37;НИТУ МИСиС;2002
14136;Муж;57;МГУКИ;1982
14138;Муж;28;МГУ;2010
14140;Муж;30;МГИУ;2008
14141;Муж;32;МИЭМ;2006
14142;Муж;49;БГУ;1992
14143;Жен;41;МГУЛ;1998
14144;Муж;19;МГУ;N/A
14145;Муж;35;МГУ;2005
14146;Муж;36;МГСУ-МИСИ;2002
14147;Муж;25;АГЗ МЧС России;2000
14148;Муж;30;МАТИ;2009
14149;Муж;39;МИЭМ НИУ ВШЭ;2000
14152;Муж;32;МГУПС-МИИТ;2007
14154;Муж;27;СГА;N/A
14155;Муж;33;МГУТУ;2015
14156;Муж;37;МГИУ;2011
14157;Муж;32;РГГРУ;2006
14160;Муж;34;КемГУ;2004
14161;Жен;31;МПГУ;2007
14162;Муж;33;МФПА;2007
14163;Муж;44;МГУ;N/A
14164;Муж;35;СГА;2003
14165;Муж;31;МАИ;N/A
14166;Жен;30;МАТИ;2009
14167;Муж;29;МГТУ Станкин;N/A
14168;Жен;29;МГТУ Станкин;N/A
14170;Жен;39;ГГАУ;N/A
14173;Муж;30;Финансовый университет;N/A
14175;Муж;42;МГУ;2010
14176;Муж;29;МГОУ;N/A
14178;Муж;32;МАИ;2014
14180;Муж;26;АПИ при ИГиП РАН;2006
14181;Муж;29;"МГТУ ""МАМИ""";N/A
14182;Муж;26;РГУНГ им. Губкина;2011
14184;Муж;32;МАИ;2009
14185;Муж;31;ИНЭП;2007
14186;Муж;35;МИГКУ;N/A
14187;Муж;32;МГУКИ;2006
14188;Жен;33;ТПУ;N/A
14190;Муж;17;АГПС;2013
14192;Муж;48;МИИТ;1992
14193;Жен;21;МГУПП;2014
14194;Муж;47;МИРЭА;1992
14196;Муж;47;МФТИ;1996
14197;Муж;42;СПбГУКиТ;2001
14199;Жен;34;РГУТиС;2009
14201;Муж;30;АПУ;N/A
14202;Муж;37;ПГУ;2001
14203;Муж;25;МГУПС-МИИТ;2012
14205;Муж;34;МИРЭА;2005
14206;Муж;28;МФПА;2010
14208;Муж;27;МЭИ;2012
14210;Муж;35;НИУ МЭИ;2004
14211;Муж;31;МИЭМ;2007
14212;Муж;34;МИРЭА;2004
14213;Муж;30;ГУУ;2009
14214;Муж;42;ВГАФК;1995
